timestamp,open,high,low,close,volume
2025-01-24 07:00:00,3386.41,3401.0,3386.0,3388.32,8974.9199
2025-01-24 07:30:00,3388.31,3390.6,3372.33,3380.8,8294.1919
2025-01-24 08:00:00,3380.79,3408.48,3374.68,3408.0,9953.1069
2025-01-24 08:30:00,3408.0,3416.5,3396.0,3401.3,12767.8045
2025-01-24 09:00:00,3401.29,3413.0,3397.7,3401.71,5276.8705
2025-01-24 09:30:00,3401.7,3404.0,3391.68,3401.39,5700.4841
2025-01-24 10:00:00,3401.38,3405.99,3390.74,3395.64,5396.888
2025-01-24 10:30:00,3395.63,3415.0,3392.54,3413.4,8153.1525
2025-01-24 11:00:00,3413.39,3414.66,3401.5,3403.77,4548.5651
2025-01-24 11:30:00,3403.76,3404.84,3392.39,3399.22,5287.9482
2025-01-24 12:00:00,3399.21,3402.71,3386.67,3387.2,5802.169
2025-01-24 12:30:00,3387.2,3405.0,3387.02,3404.0,5588.6032
2025-01-24 13:00:00,3404.0,3428.0,3395.13,3402.36,14122.6755
2025-01-24 13:30:00,3402.35,3403.06,3391.16,3394.99,8153.485
2025-01-24 14:00:00,3395.0,3401.9,3383.34,3400.78,6386.3528
2025-01-24 14:30:00,3400.77,3422.7,3378.56,3399.66,17506.6383
2025-01-24 15:00:00,3399.67,3409.73,3382.15,3386.5,9573.6516
2025-01-24 15:30:00,3386.5,3390.36,3355.67,3383.69,15144.3687
2025-01-24 16:00:00,3383.64,3393.0,3377.39,3389.71,7509.5157
2025-01-24 16:30:00,3389.7,3397.87,3378.4,3380.2,5497.8238
2025-01-24 17:00:00,3380.2,3397.19,3373.1,3392.2,6785.6401
2025-01-24 17:30:00,3392.2,3406.24,3385.07,3397.9,5874.9653
2025-01-24 18:00:00,3397.88,3409.4,3388.8,3394.09,6267.2033
2025-01-24 18:30:00,3394.1,3397.09,3375.5,3381.49,6159.0483
2025-01-24 19:00:00,3381.49,3394.18,3372.34,3391.68,8540.5237
2025-01-24 19:30:00,3391.67,3395.0,3365.0,3368.7,8239.9426
2025-01-24 20:00:00,3368.7,3378.79,3338.12,3341.02,16349.2517
2025-01-24 20:30:00,3341.03,3346.66,3327.19,3329.28,11004.3705
2025-01-24 21:00:00,3329.29,3346.99,3328.29,3341.1,7008.7744
2025-01-24 21:30:00,3341.09,3342.84,3323.49,3329.84,7866.588
2025-01-24 22:00:00,3329.9,3335.57,3322.36,3325.91,7053.7625
2025-01-24 22:30:00,3325.91,3336.88,3322.7,3325.73,2838.8664
2025-01-24 23:00:00,3325.72,3325.99,3304.11,3310.06,8137.0451
2025-01-24 23:30:00,3310.07,3314.6,3305.01,3310.09,6172.5947
2025-01-25 00:00:00,3310.1,3313.98,3293.59,3304.43,8978.6478
2025-01-25 00:30:00,3304.43,3306.14,3270.46,3273.97,14129.9333
2025-01-25 01:00:00,3273.97,3303.81,3268.66,3298.4,9207.2334
2025-01-25 01:30:00,3298.4,3306.5,3292.14,3294.54,6382.9285
2025-01-25 02:00:00,3294.54,3304.1,3289.33,3298.59,4537.5619
2025-01-25 02:30:00,3298.58,3302.5,3293.58,3295.0,2912.3378
2025-01-25 03:00:00,3295.0,3308.23,3292.42,3307.8,4235.4241
2025-01-25 03:30:00,3307.8,3325.0,3307.8,3319.44,6195.4957
2025-01-25 04:00:00,3319.43,3319.7,3303.81,3305.94,3273.5209
2025-01-25 04:30:00,3305.94,3311.14,3298.02,3300.05,3091.2734
2025-01-25 05:00:00,3300.05,3300.94,3288.0,3298.65,5113.4002
2025-01-25 05:30:00,3298.66,3302.87,3293.23,3296.51,1673.3466
2025-01-25 06:00:00,3296.5,3303.31,3283.82,3291.86,7871.741
2025-01-25 06:30:00,3291.87,3293.6,3284.48,3292.51,4807.1067
2025-01-25 07:00:00,3292.51,3293.91,3283.57,3291.45,4042.6554
2025-01-25 07:30:00,3291.45,3295.45,3287.62,3291.53,2655.9741
2025-01-25 08:00:00,3291.52,3301.2,3287.27,3292.45,4485.2434
2025-01-25 08:30:00,3292.45,3292.61,3282.62,3291.06,1899.8516
2025-01-25 09:00:00,3291.06,3292.49,3285.15,3286.73,2222.0194
2025-01-25 09:30:00,3286.73,3292.03,3281.35,3283.69,1848.1694
2025-01-25 10:00:00,3283.69,3286.73,3272.09,3277.58,5031.6385
2025-01-25 10:30:00,3277.51,3298.24,3277.01,3295.53,2998.5145
2025-01-25 11:00:00,3295.53,3299.8,3291.13,3294.87,3464.7626
2025-01-25 11:30:00,3294.87,3311.5,3293.06,3306.91,4503.57
2025-01-25 12:00:00,3306.91,3307.24,3296.44,3297.01,2666.7424
2025-01-25 12:30:00,3297.01,3306.68,3294.24,3306.17,3080.4445
2025-01-25 13:00:00,3306.17,3308.81,3301.4,3302.96,2596.9611
2025-01-25 13:30:00,3302.96,3310.1,3300.68,3307.83,2576.3713
2025-01-25 14:00:00,3307.82,3309.28,3298.45,3305.4,2223.8217
2025-01-25 14:30:00,3305.4,3319.5,3299.62,3315.85,3156.1049
2025-01-25 15:00:00,3315.84,3341.81,3310.0,3332.92,13657.7105
2025-01-25 15:30:00,3332.94,3345.0,3328.33,3334.62,7247.5336
2025-01-25 16:00:00,3334.62,3349.58,3330.64,3343.43,6569.6767
2025-01-25 16:30:00,3343.44,3344.95,3332.0,3342.27,4562.6215
2025-01-25 17:00:00,3342.28,3346.19,3330.63,3341.09,5495.8859
2025-01-25 17:30:00,3341.1,3346.18,3330.76,3344.17,4202.5748
2025-01-25 18:00:00,3344.16,3348.67,3335.6,3339.75,3417.4415
2025-01-25 18:30:00,3339.76,3345.71,3336.6,3342.2,2379.3834
2025-01-25 19:00:00,3342.19,3344.45,3337.78,3339.56,2397.5954
2025-01-25 19:30:00,3339.56,3342.49,3334.71,3340.3,1662.5679
2025-01-25 20:00:00,3340.29,3350.68,3339.19,3347.32,2144.6188
2025-01-25 20:30:00,3347.32,3350.29,3335.8,3337.03,2315.3167
2025-01-25 21:00:00,3337.04,3341.2,3332.53,3339.54,3098.0976
2025-01-25 21:30:00,3339.54,3342.72,3334.27,3339.43,2354.309
2025-01-25 22:00:00,3339.43,3346.0,3338.2,3338.99,3003.765
2025-01-25 22:30:00,3339.0,3339.61,3332.1,3334.42,1854.7717
2025-01-25 23:00:00,3334.42,3337.0,3322.79,3330.05,4733.6345
2025-01-25 23:30:00,3330.06,3330.06,3314.87,3318.77,5598.7409
2025-01-26 00:00:00,3318.76,3322.79,3313.9,3318.2,9069.8602
2025-01-26 00:30:00,3318.2,3327.5,3315.25,3321.01,2611.4161
2025-01-26 01:00:00,3321.01,3332.47,3318.6,3328.61,2334.4103
2025-01-26 01:30:00,3328.62,3337.78,3325.68,3331.18,4619.3406
2025-01-26 02:00:00,3331.18,3331.19,3320.66,3326.23,2344.5744
2025-01-26 02:30:00,3326.24,3328.35,3318.14,3328.35,2008.9806
2025-01-26 03:00:00,3328.4,3333.57,3326.36,3329.25,3116.5191
2025-01-26 03:30:00,3329.25,3350.0,3329.25,3338.94,4515.7036
2025-01-26 04:00:00,3338.95,3362.0,3336.41,3359.29,5452.5174
2025-01-26 04:30:00,3359.3,3360.36,3348.34,3352.27,6117.9017
2025-01-26 05:00:00,3352.27,3353.6,3340.66,3340.9,3065.0388
2025-01-26 05:30:00,3340.9,3347.8,3338.0,3342.32,6116.0611
2025-01-26 06:00:00,3342.32,3348.01,3338.63,3344.93,3575.0634
2025-01-26 06:30:00,3344.93,3345.89,3341.31,3341.85,2153.2647
2025-01-26 07:00:00,3341.85,3345.33,3334.44,3336.2,2383.9837
2025-01-26 07:30:00,3336.21,3339.35,3330.3,3338.56,3111.91
2025-01-26 08:00:00,3338.57,3343.45,3331.0,3332.2,3730.3799
2025-01-26 08:30:00,3332.2,3334.2,3323.43,3332.08,2734.1939
2025-01-26 09:00:00,3332.08,3332.49,3306.21,3311.51,6873.5946
2025-01-26 09:30:00,3311.52,3311.52,3292.82,3298.5,10385.2915
2025-01-26 10:00:00,3298.5,3306.76,3295.81,3305.12,3803.833
2025-01-26 10:30:00,3305.13,3306.71,3296.53,3305.98,3421.6587
2025-01-26 11:00:00,3305.99,3316.55,3302.73,3308.8,4475.5813
2025-01-26 11:30:00,3308.8,3313.86,3307.03,3312.3,2314.7313
2025-01-26 12:00:00,3312.3,3312.3,3301.2,3304.8,3166.8224
2025-01-26 12:30:00,3304.79,3308.5,3300.14,3307.77,4055.3769
2025-01-26 13:00:00,3307.76,3308.7,3299.66,3301.55,10444.1893
2025-01-26 13:30:00,3301.55,3308.89,3301.02,3307.84,3274.8502
2025-01-26 14:00:00,3307.85,3307.85,3297.47,3300.71,4478.2743
2025-01-26 14:30:00,3300.71,3313.16,3300.7,3311.09,2672.6125
2025-01-26 15:00:00,3311.09,3320.68,3308.74,3315.17,4195.3139
2025-01-26 15:30:00,3315.17,3319.2,3312.21,3315.31,3108.2733
2025-01-26 16:00:00,3315.31,3318.17,3307.96,3312.59,4546.5697
2025-01-26 16:30:00,3312.6,3320.0,3312.59,3315.82,2331.8607
2025-01-26 17:00:00,3315.83,3323.06,3315.36,3320.1,2594.7114
2025-01-26 17:30:00,3320.1,3344.88,3318.14,3338.04,6870.3322
2025-01-26 18:00:00,3338.03,3342.92,3334.02,3340.2,5051.7761
2025-01-26 18:30:00,3340.21,3342.82,3336.08,3337.16,3679.2727
2025-01-26 19:00:00,3337.17,3340.3,3329.62,3333.2,3014.1106
2025-01-26 19:30:00,3333.21,3341.95,3330.25,3338.74,4549.6176
2025-01-26 20:00:00,3338.73,3342.34,3334.38,3340.33,3110.6246
2025-01-26 20:30:00,3340.33,3340.49,3327.23,3329.67,2878.4009
2025-01-26 21:00:00,3329.68,3330.0,3309.48,3315.06,6278.583
2025-01-26 21:30:00,3315.07,3318.53,3291.35,3296.45,9257.3888
2025-01-26 22:00:00,3296.45,3300.0,3281.56,3299.96,12651.5698
2025-01-26 22:30:00,3299.96,3309.87,3288.05,3288.16,6965.4483
2025-01-26 23:00:00,3288.16,3288.16,3237.04,3251.14,41137.1359
2025-01-26 23:30:00,3251.13,3251.13,3230.0,3232.61,21516.544
2025-01-27 00:00:00,3232.61,3253.91,3210.57,3231.93,24652.1985
2025-01-27 00:30:00,3231.94,3232.44,3210.0,3214.12,15778.0785
2025-01-27 01:00:00,3214.13,3224.5,3188.01,3204.2,27331.9313
2025-01-27 01:30:00,3204.2,3218.0,3195.4,3195.58,12756.3429
2025-01-27 02:00:00,3195.58,3195.58,3164.0,3178.29,31751.2684
2025-01-27 02:30:00,3178.3,3184.0,3165.18,3170.82,13196.3097
2025-01-27 03:00:00,3170.82,3199.96,3160.71,3191.59,11183.9286
2025-01-27 03:30:00,3191.59,3191.59,3177.67,3183.6,7102.3459
2025-01-27 04:00:00,3183.6,3183.6,3155.15,3165.87,9922.1619
2025-01-27 04:30:00,3165.88,3169.0,3156.02,3157.14,9047.4843
2025-01-27 05:00:00,3157.14,3164.3,3148.24,3155.61,14192.9473
2025-01-27 05:30:00,3155.61,3155.71,3115.0,3140.94,20417.655
2025-01-27 06:00:00,3140.94,3151.39,3103.0,3117.34,21710.1382
2025-01-27 06:30:00,3117.34,3120.0,3079.0,3084.05,32714.4737
2025-01-27 07:00:00,3084.06,3091.41,3020.01,3027.36,48217.7838
2025-01-27 07:30:00,3027.39,3083.8,3026.37,3070.8,34765.7555
2025-01-27 08:00:00,3070.8,3073.54,3052.0,3061.92,17073.1887
2025-01-27 08:30:00,3061.92,3066.32,3038.81,3066.01,15767.2043
2025-01-27 09:00:00,3066.01,3090.77,3060.0,3060.34,15713.0708
2025-01-27 09:30:00,3060.31,3085.0,3058.43,3080.5,12638.3395
2025-01-27 10:00:00,3080.49,3081.5,3060.06,3063.05,11456.243
2025-01-27 10:30:00,3063.05,3065.6,3034.48,3038.39,17259.5595
2025-01-27 11:00:00,3038.4,3071.7,3037.65,3067.37,14488.9265
2025-01-27 11:30:00,3067.36,3075.5,3058.5,3058.94,9022.978
2025-01-27 12:00:00,3058.94,3073.92,3053.67,3059.52,9317.3373
2025-01-27 12:30:00,3059.52,3122.87,3055.6,3103.13,23226.728
2025-01-27 13:00:00,3103.13,3134.74,3095.21,3118.56,23766.2228
2025-01-27 13:30:00,3118.6,3126.79,3088.85,3099.32,14315.299
2025-01-27 14:00:00,3099.33,3106.33,3083.21,3103.86,8153.5668
2025-01-27 14:30:00,3103.85,3146.61,3092.93,3137.51,25284.0951
2025-01-27 15:00:00,3137.51,3144.24,3112.0,3139.98,16689.3904
2025-01-27 15:30:00,3139.98,3152.0,3130.0,3133.4,9890.2437
2025-01-27 16:00:00,3133.39,3133.39,3114.5,3118.61,10978.1132
2025-01-27 16:30:00,3118.6,3118.6,3075.81,3084.0,21098.6518
2025-01-27 17:00:00,3084.01,3099.08,3067.38,3086.97,13059.305
2025-01-27 17:30:00,3086.96,3096.86,3066.68,3072.7,8743.3202
2025-01-27 18:00:00,3072.7,3088.95,3067.33,3069.01,8647.3857
2025-01-27 18:30:00,3069.0,3078.88,3046.68,3054.82,13545.3664
2025-01-27 19:00:00,3054.82,3076.61,3054.81,3074.77,7787.6822
2025-01-27 19:30:00,3074.77,3081.99,3065.68,3075.93,7957.1051
2025-01-27 20:00:00,3075.93,3106.99,3073.13,3100.11,6458.0116
2025-01-27 20:30:00,3100.12,3148.97,3100.12,3145.38,11007.5344
2025-01-27 21:00:00,3145.37,3239.0,3142.0,3180.29,31148.3276
2025-01-27 21:30:00,3180.29,3183.76,3146.71,3159.25,11314.8366
2025-01-27 22:00:00,3159.26,3173.43,3146.54,3156.01,6034.535
2025-01-27 22:30:00,3156.0,3181.5,3156.0,3170.95,5664.8788
2025-01-27 23:00:00,3170.95,3180.75,3160.0,3163.59,6375.0082
2025-01-27 23:30:00,3163.59,3183.04,3163.48,3182.44,4381.4942
2025-01-28 00:00:00,3182.44,3203.89,3177.81,3178.3,14275.3519
2025-01-28 00:30:00,3178.31,3182.31,3164.2,3167.28,7786.3136
2025-01-28 01:00:00,3167.29,3170.75,3152.25,3153.99,5152.0082
2025-01-28 01:30:00,3153.99,3176.88,3151.62,3166.68,4538.8335
2025-01-28 02:00:00,3166.61,3196.0,3165.21,3187.96,5082.8057
2025-01-28 02:30:00,3188.0,3199.77,3183.45,3192.83,5818.5527
2025-01-28 03:00:00,3192.83,3202.43,3175.73,3198.87,7543.1172
2025-01-28 03:30:00,3198.86,3218.39,3195.5,3203.15,9533.4136
2025-01-28 04:00:00,3203.15,3208.66,3197.78,3202.94,3791.3099
2025-01-28 04:30:00,3202.94,3223.01,3202.93,3212.37,6380.0659
2025-01-28 05:00:00,3212.38,3220.03,3209.0,3215.31,4012.9372
2025-01-28 05:30:00,3215.31,3221.97,3209.39,3212.95,4225.535
2025-01-28 06:00:00,3212.95,3215.41,3203.74,3207.7,4847.5427
2025-01-28 06:30:00,3207.7,3211.57,3191.97,3195.0,4978.3698
2025-01-28 07:00:00,3194.99,3216.11,3188.8,3209.56,3393.1632
2025-01-28 07:30:00,3209.54,3210.4,3193.3,3196.22,5247.5456
2025-01-28 08:00:00,3196.22,3205.45,3183.4,3197.63,4919.0313
2025-01-28 08:30:00,3197.63,3201.23,3188.15,3198.4,3819.3312
2025-01-28 09:00:00,3198.4,3201.62,3184.7,3185.57,4559.9304
2025-01-28 09:30:00,3185.57,3198.44,3184.22,3196.92,3065.6408
2025-01-28 10:00:00,3196.92,3208.0,3190.77,3202.2,3995.0254
2025-01-28 10:30:00,3202.2,3202.53,3189.26,3194.38,3504.1779
2025-01-28 11:00:00,3194.39,3200.89,3187.01,3189.18,2599.0298
2025-01-28 11:30:00,3189.19,3191.6,3177.1,3186.74,3465.6282
2025-01-28 12:00:00,3186.75,3196.01,3180.0,3183.19,3570.643
2025-01-28 12:30:00,3183.18,3183.18,3166.4,3174.99,4744.5307
2025-01-28 13:00:00,3174.99,3189.5,3171.21,3187.76,2987.8467
2025-01-28 13:30:00,3187.75,3187.75,3170.49,3175.36,2783.6068
2025-01-28 14:00:00,3175.36,3175.71,3156.86,3171.83,7276.2553
2025-01-28 14:30:00,3171.84,3180.5,3158.59,3172.31,10878.407
2025-01-28 15:00:00,3172.32,3199.22,3171.2,3195.57,11523.4202
2025-01-28 15:30:00,3195.58,3214.38,3173.36,3181.36,12343.8464
2025-01-28 16:00:00,3181.37,3182.98,3155.21,3160.8,7853.6063
2025-01-28 16:30:00,3160.8,3167.0,3136.74,3150.81,12811.2221
2025-01-28 17:00:00,3150.8,3182.77,3150.8,3174.71,10873.1252
2025-01-28 17:30:00,3174.71,3179.51,3157.0,3167.62,6698.9601
2025-01-28 18:00:00,3167.62,3177.56,3161.85,3164.02,4718.3892
2025-01-28 18:30:00,3164.02,3167.12,3141.0,3144.06,8067.5256
2025-01-28 19:00:00,3144.06,3146.32,3120.36,3141.94,10783.2984
2025-01-28 19:30:00,3141.94,3150.49,3134.11,3147.31,8801.7199
2025-01-28 20:00:00,3147.31,3155.37,3133.44,3133.85,9635.9285
2025-01-28 20:30:00,3133.84,3135.38,3093.03,3095.42,14308.3369
2025-01-28 21:00:00,3095.42,3115.27,3093.98,3099.85,12505.332
2025-01-28 21:30:00,3099.85,3100.39,3052.15,3053.51,19107.3755
2025-01-28 22:00:00,3053.5,3087.0,3040.03,3068.24,22311.6244
2025-01-28 22:30:00,3068.25,3091.06,3061.79,3084.16,6685.451
2025-01-28 23:00:00,3084.15,3097.0,3062.87,3066.4,7259.3651
2025-01-28 23:30:00,3066.4,3081.67,3053.84,3077.72,5895.2403
2025-01-29 00:00:00,3077.72,3105.65,3076.31,3094.34,7860.9109
2025-01-29 00:30:00,3094.37,3117.43,3089.69,3110.14,5669.231
2025-01-29 01:00:00,3110.15,3120.0,3102.64,3105.04,4128.0897
2025-01-29 01:30:00,3105.04,3116.5,3099.21,3110.78,3870.0809
2025-01-29 02:00:00,3110.78,3129.43,3110.1,3115.7,5972.7413
2025-01-29 02:30:00,3115.7,3120.86,3110.28,3114.1,2685.4286
2025-01-29 03:00:00,3114.1,3124.14,3108.15,3116.51,3504.4481
2025-01-29 03:30:00,3116.5,3132.69,3111.13,3130.43,4874.8271
2025-01-29 04:00:00,3130.43,3138.5,3124.6,3138.12,4558.8989
2025-01-29 04:30:00,3138.12,3140.0,3123.01,3124.33,4372.7831
2025-01-29 05:00:00,3124.32,3134.41,3122.13,3125.34,3233.1858
2025-01-29 05:30:00,3125.35,3131.0,3117.01,3131.0,3317.7147
2025-01-29 06:00:00,3131.0,3146.0,3128.65,3140.9,4972.9682
2025-01-29 06:30:00,3140.89,3150.27,3140.55,3147.32,3822.4931
2025-01-29 07:00:00,3147.32,3147.32,3139.01,3146.49,2277.9937
2025-01-29 07:30:00,3146.48,3160.0,3144.79,3156.89,5160.9519
2025-01-29 08:00:00,3156.88,3164.11,3149.17,3154.15,5240.0882
2025-01-29 08:30:00,3154.14,3156.6,3143.35,3147.51,4133.0362
2025-01-29 09:00:00,3147.5,3148.46,3123.14,3126.01,5938.3081
2025-01-29 09:30:00,3126.01,3136.48,3126.01,3130.32,2863.0527
2025-01-29 10:00:00,3130.32,3140.0,3119.8,3136.23,5062.8459
2025-01-29 10:30:00,3136.24,3143.53,3132.64,3137.7,2524.7575
2025-01-29 11:00:00,3137.7,3141.99,3133.68,3137.89,2499.2031
2025-01-29 11:30:00,3137.89,3144.0,3132.03,3135.13,3036.8556
2025-01-29 12:00:00,3135.13,3140.38,3123.62,3124.91,5383.9995
2025-01-29 12:30:00,3124.91,3128.04,3112.92,3118.7,6461.2887
2025-01-29 13:00:00,3118.71,3122.18,3089.26,3094.36,11306.9837
2025-01-29 13:30:00,3094.37,3108.31,3091.52,3102.5,8490.0509
2025-01-29 14:00:00,3102.5,3115.07,3097.25,3113.02,5584.6564
2025-01-29 14:30:00,3113.02,3116.9,3080.57,3096.62,13116.5404
2025-01-29 15:00:00,3096.62,3119.19,3094.16,3099.25,7189.0039
2025-01-29 15:30:00,3099.24,3110.14,3095.5,3101.12,5724.7318
2025-01-29 16:00:00,3101.11,3105.34,3072.57,3090.96,9048.5152
2025-01-29 16:30:00,3090.97,3099.9,3080.0,3086.09,4220.4958
2025-01-29 17:00:00,3086.09,3124.27,3084.66,3120.01,6523.4793
2025-01-29 17:30:00,3120.01,3132.08,3109.81,3111.59,6217.105
2025-01-29 18:00:00,3111.6,3115.35,3089.64,3111.6,7576.5301
2025-01-29 18:30:00,3111.57,3135.16,3110.0,3127.94,6814.2671
2025-01-29 19:00:00,3127.94,3128.12,3054.06,3058.72,39164.3205
2025-01-29 19:30:00,3058.72,3153.22,3056.51,3126.5,59257.842
2025-01-29 20:00:00,3126.49,3182.52,3091.0,3162.69,34025.3759
2025-01-29 20:30:00,3162.7,3173.57,3127.62,3136.56,20838.645
2025-01-29 21:00:00,3136.56,3150.42,3113.64,3150.0,17397.7584
2025-01-29 21:30:00,3149.99,3163.36,3138.07,3140.61,11038.1937
2025-01-29 22:00:00,3140.6,3144.43,3124.5,3141.74,7706.9531
2025-01-29 22:30:00,3141.74,3159.35,3131.87,3132.45,4078.3041
2025-01-29 23:00:00,3132.45,3149.0,3127.13,3135.48,4992.4528
2025-01-29 23:30:00,3135.48,3135.91,3109.5,3113.9,5998.87
2025-01-30 00:00:00,3113.9,3116.8,3098.04,3102.13,7565.2823
2025-01-30 00:30:00,3102.14,3127.18,3091.06,3124.42,6483.2882
2025-01-30 01:00:00,3124.42,3149.0,3121.0,3143.56,6547.8693
2025-01-30 01:30:00,3143.56,3155.51,3134.85,3138.39,6963.2672
2025-01-30 02:00:00,3138.39,3148.56,3128.07,3148.49,5792.5308
2025-01-30 02:30:00,3148.5,3155.37,3143.01,3155.37,7373.7524
